Function,CPU Time,CPU Time:Effective Time,CPU Time:Effective Time:Idle,CPU Time:Effective Time:Poor,CPU Time:Effective Time:Ok,CPU Time:Effective Time:Ideal,CPU Time:Effective Time:Over,CPU Time:Spin Time,CPU Time:Overhead Time,Instructions Retired,CPI Rate,CPU Frequency Ratio,Module,Function (Full),Source File,Start Address
[Loop@0x65a5c7 in cvtas_t_to_a],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,5000000,0.500000,1.000000,adcirc_og_strict,[Loop@0x65a5c7 in cvtas_t_to_a],[Unknown],0x65a5c7
[Loop@0x676e22 in _intel_fast_memcpy],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,2500000,0.0,0.0,adcirc_og_strict,[Loop@0x676e22 in _intel_fast_memcpy],[Unknown],0x676e22
[Loop@0x67c574 in __intel_sse2_strlen],0.001002,0.001002,0.001002,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,adcirc_og_strict,[Loop@0x67c574 in __intel_sse2_strlen],[Unknown],0x67c574
[Loop@0x7b520 in malloc_consolidate],0.001002,0.001002,0.001002,0.0,0.0,0.0,0.0,0.0,0.0,0,,1.000000,libc-2.17.so,[Loop@0x7b520 in malloc_consolidate],[Unknown],0x7b520
[Loop@0x7c1f0 in _int_free],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,libc-2.17.so,[Loop@0x7c1f0 in _int_free],[Unknown],0x7c1f0
[Loop@0x7d450 in _int_malloc],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,0,,1.000000,libc-2.17.so,[Loop@0x7d450 in _int_malloc],[Unknown],0x7d450
[Loop at line 1022 in determ],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000,0.0,0.0,adcirc_og_strict,[Loop at line 1022 in determ],itpackv.F,0x5240a0
[Loop at line 1939 in jcg],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17500000,1.000000,,adcirc_og_strict,[Loop at line 1939 in jcg],itpackv.F,0x51e694
[Loop at line 1977 in pmult],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000,0.0,0.0,adcirc_og_strict,[Loop at line 1977 in pmult],itpackv.F,0x527732
[Loop at line 2373 in scal],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,0.0,0.0,adcirc_og_strict,[Loop at line 2373 in scal],itpackv.F,0x526507
[Loop at line 2383 in scal],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000,0.0,0.0,adcirc_og_strict,[Loop at line 2383 in scal],itpackv.F,0x5269f4
[Loop at line 330 in jcg],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000,0.0,0.0,adcirc_og_strict,[Loop at line 330 in jcg],itpackv.F,0x51f952
[Loop at line 493 in timestep],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000,1.000000,,adcirc_og_strict,[Loop at line 493 in timestep],timestep.F,0x4a7b16
[Loop@0x5cb274 in for__set_terminator_option],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,0.0,0.0,adcirc_og_strict,[Loop@0x5cb274 in for__set_terminator_option],[Unknown],0x5cb274
[Loop@0x5e4ad5 in for__ignore_space],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,0.0,0.0,adcirc_og_strict,[Loop@0x5e4ad5 in for__ignore_space],[Unknown],0x5e4ad5
[Loop@0x5e4f9c in rs_find_field],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,0.0,0.0,adcirc_og_strict,[Loop@0x5e4f9c in rs_find_field],[Unknown],0x5e4f9c
[Loop@0x60a5a7 in for_write_seq_fmt],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,5.000000,,adcirc_og_strict,[Loop@0x60a5a7 in for_write_seq_fmt],[Unknown],0x60a5a7
[Loop@0x641f0a in cvt_integer_to_text],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000,0.500000,,adcirc_og_strict,[Loop@0x641f0a in cvt_integer_to_text],[Unknown],0x641f0a
[Loop@0x655272 in cvtas_t_to_a],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000,0.500000,,adcirc_og_strict,[Loop@0x655272 in cvtas_t_to_a],[Unknown],0x655272
[Loop@0x655db7 in cvtas_t_to_a],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,0.0,0.0,adcirc_og_strict,[Loop@0x655db7 in cvtas_t_to_a],[Unknown],0x655db7
[Loop@0x66646c in __powr8i4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32500000,0.153846,,adcirc_og_strict,[Loop@0x66646c in __powr8i4],[Unknown],0x66646c
