Function,CPU Time,CPU Time:Effective Time,CPU Time:Effective Time:Idle,CPU Time:Effective Time:Poor,CPU Time:Effective Time:Ok,CPU Time:Effective Time:Ideal,CPU Time:Effective Time:Over,CPU Time:Spin Time,CPU Time:Overhead Time,Instructions Retired,CPI Rate,CPU Frequency Ratio,Module,Function (Full),Source File,Start Address
[Loop at line 2912 in scopy],2.935882,2.935882,0.0,2.935882,0.0,0.0,0.0,0.0,0.0,5027500000,1.463948,1.005121,adcirc_og,[Loop at line 2912 in scopy],itpackv.F,0x526e40
[Loop at line 2912 in scopy],2.811590,2.811590,0.0,2.811590,0.0,0.0,0.0,0.0,0.0,4970000000,1.411469,1.000357,adcirc_og,[Loop at line 2912 in scopy],itpackv.F,0x520b20
[Loop at line 2428 in unscal],2.746438,2.746438,0.0,2.746438,0.0,0.0,0.0,0.0,0.0,2317500000,2.952535,0.998905,adcirc_og,[Loop at line 2428 in unscal],itpackv.F,0x51eca0
[Loop at line 2373 in scal],2.709351,2.709351,0.0,2.709351,0.0,0.0,0.0,0.0,0.0,2307500000,2.926327,0.999260,adcirc_og,[Loop at line 2373 in scal],itpackv.F,0x526430
[Loop at line 2383 in scal],2.677276,2.677276,0.0,2.677276,0.0,0.0,0.0,0.0,0.0,2275000000,2.941758,1.002246,adcirc_og,[Loop at line 2383 in scal],itpackv.F,0x526900
[Loop at line 2455 in unscal],2.451747,2.451747,0.0,2.451747,0.0,0.0,0.0,0.0,0.0,2320000000,2.642241,1.002453,adcirc_og,[Loop at line 2455 in unscal],itpackv.F,0x51f5a0
[Loop at line 4328 in gwce_new],2.378575,2.378575,0.0,2.378575,0.0,0.0,0.0,0.0,0.0,9107500000,0.690914,1.060683,adcirc_og,[Loop at line 4328 in gwce_new],timestep.F,0x4c464b
[Loop at line 330 in jcg],2.043791,2.043791,0.0,2.043791,0.0,0.0,0.0,0.0,0.0,2785000000,1.854578,1.013242,adcirc_og,[Loop at line 330 in jcg],itpackv.F,0x51f890
[Loop at line 2379 in scal],1.679938,1.679938,0.0,1.679938,0.0,0.0,0.0,0.0,0.0,1352500000,3.090573,0.997613,adcirc_og,[Loop at line 2379 in scal],itpackv.F,0x526721
[Loop at line 2431 in unscal],1.644856,1.644856,0.0,1.644856,0.0,0.0,0.0,0.0,0.0,1335000000,3.065543,0.997562,adcirc_og,[Loop at line 2431 in unscal],itpackv.F,0x51ee22
[Loop at line 3622 in gwce_new],0.860016,0.860016,0.0,0.860016,0.0,0.0,0.0,0.0,0.0,1867500000,1.161981,1.011655,adcirc_og,[Loop at line 3622 in gwce_new],timestep.F,0x4bd9be
[Loop@0x60bda0 in for_write_seq_fmt_xmit],0.841974,0.841974,0.003007,0.838967,0.0,0.0,0.0,0.0,0.0,6930000000,0.318903,1.052381,adcirc_og,[Loop@0x60bda0 in for_write_seq_fmt_xmit],[Unknown],0x60bda0
[Loop@0x5e3683 in for_read_seq_lis_xmit],0.668567,0.668567,0.0,0.668567,0.0,0.0,0.0,0.0,0.0,3387500000,0.504059,1.023988,adcirc_og,[Loop@0x5e3683 in for_read_seq_lis_xmit],[Unknown],0x5e3683
[Loop at line 976 in spread_in_coordinate],0.662553,0.662553,0.0,0.662553,0.0,0.0,0.0,0.0,0.0,1960000000,0.832908,0.987897,adcirc_og,[Loop at line 976 in spread_in_coordinate],kdtree2.F,0x50c20e
[Loop@0x64cc9b in cvtas_a_to_t],0.607424,0.607424,0.0,0.607424,0.0,0.0,0.0,0.0,0.0,4022500000,0.393412,1.044554,adcirc_og,[Loop@0x64cc9b in cvtas_a_to_t],[Unknown],0x64cc9b
[Loop at line 896 in select_on_coordinate_value],0.519217,0.519217,0.0,0.519217,0.0,0.0,0.0,0.0,0.0,1480000000,0.927365,1.059846,adcirc_og,[Loop at line 896 in select_on_coordinate_value],kdtree2.F,0x50b274
[Loop@0x62ccf8 in cvt_text_to_integer],0.509194,0.509194,0.0,0.509194,0.0,0.0,0.0,0.0,0.0,5635000000,0.219610,0.974409,adcirc_og,[Loop@0x62ccf8 in cvt_text_to_integer],[Unknown],0x62ccf8
[Loop@0x5d2016 in for__resource_release],0.492154,0.492154,0.001002,0.491151,0.0,0.0,0.0,0.0,0.0,2010000000,0.538557,0.881874,adcirc_og,[Loop@0x5d2016 in for__resource_release],[Unknown],0x5d2016
[Loop@0x6563d2 in cvtas_t_to_a],0.481128,0.481128,0.0,0.481128,0.0,0.0,0.0,0.0,0.0,3247500000,0.411855,1.114583,adcirc_og,[Loop@0x6563d2 in cvtas_t_to_a],[Unknown],0x6563d2
[Loop at line 666 in neighb],0.433015,0.433015,0.0,0.433015,0.0,0.0,0.0,0.0,0.0,795000000,1.380503,1.016204,adcirc_og,[Loop at line 666 in neighb],adcirc.F,0x575f17
[Loop@0x5d1eb4 in for__resource_acquire],0.415975,0.415975,0.0,0.415975,0.0,0.0,0.0,0.0,0.0,2590000000,0.417954,1.043373,adcirc_og,[Loop@0x5d1eb4 in for__resource_acquire],[Unknown],0x5d1eb4
[Loop at line 5672 in mom_eqs_new_nc],0.369867,0.369867,0.0,0.369867,0.0,0.0,0.0,0.0,0.0,2007500000,0.462017,1.005420,adcirc_og,[Loop at line 5672 in mom_eqs_new_nc],timestep.F,0x4d844e
[Loop@0x641dad in cvt_integer_to_text],0.352827,0.352827,0.0,0.352827,0.0,0.0,0.0,0.0,0.0,2552500000,0.350637,1.017045,adcirc_og,[Loop@0x641dad in cvt_integer_to_text],[Unknown],0x641dad
[Loop at line 710 in neighb],0.338794,0.338794,0.0,0.338794,0.0,0.0,0.0,0.0,0.0,2020000000,0.424505,1.014793,adcirc_og,[Loop at line 710 in neighb],adcirc.F,0x5764cd
[Loop at line 2321 in read_input],0.326766,0.326766,0.0,0.326766,0.0,0.0,0.0,0.0,0.0,1770000000,0.487288,1.058282,adcirc_og,[Loop at line 2321 in read_input],read_input.F,0x547d1c
[Loop at line 5770 in mom_eqs_new_nc],0.325764,0.325764,0.0,0.325764,0.0,0.0,0.0,0.0,0.0,177500000,4.577465,1.000000,adcirc_og,[Loop at line 5770 in mom_eqs_new_nc],timestep.F,0x4d8faf
[Loop at line 4328 in gwce_new],0.237557,0.237557,0.0,0.237557,0.0,0.0,0.0,0.0,0.0,1380000000,0.510870,1.189873,adcirc_og,[Loop at line 4328 in gwce_new],timestep.F,0x4c45fd
[Loop at line 617 in neighb],0.237557,0.237557,0.0,0.237557,0.0,0.0,0.0,0.0,0.0,685000000,0.864964,1.000000,adcirc_og,[Loop at line 617 in neighb],adcirc.F,0x575b94
[Loop at line 812 in build_tree_for_range],0.227533,0.227533,0.0,0.227533,0.0,0.0,0.0,0.0,0.0,657500000,0.847909,0.982379,adcirc_og,[Loop at line 812 in build_tree_for_range],kdtree2.F,0x50af3d
[Loop@0x5e3b8b in for_read_seq_lis_xmit],0.183430,0.183430,0.0,0.183430,0.0,0.0,0.0,0.0,0.0,752500000,0.578073,0.950820,adcirc_og,[Loop@0x5e3b8b in for_read_seq_lis_xmit],[Unknown],0x5e3b8b
[Loop at line 3653 in gwce_new],0.178418,0.178418,0.0,0.178418,0.0,0.0,0.0,0.0,0.0,670000000,0.634328,0.955056,adcirc_og,[Loop at line 3653 in gwce_new],timestep.F,0x4bdbd5
[Loop@0x5e4f9c in rs_find_field],0.169397,0.169397,0.0,0.169397,0.0,0.0,0.0,0.0,0.0,1165000000,0.384120,1.059172,adcirc_og,[Loop@0x5e4f9c in rs_find_field],[Unknown],0x5e4f9c
[Loop at line 705 in neighb],0.114268,0.114268,0.0,0.114268,0.0,0.0,0.0,0.0,0.0,805000000,0.329193,0.929825,adcirc_og,[Loop at line 705 in neighb],adcirc.F,0x57641d
[Loop@0x65623c in cvtas_t_to_a],0.104244,0.104244,0.0,0.104244,0.0,0.0,0.0,0.0,0.0,675000000,0.377778,0.980769,adcirc_og,[Loop@0x65623c in cvtas_t_to_a],[Unknown],0x65623c
[Loop@0x5e4ad5 in for__ignore_space],0.103242,0.103242,0.0,0.103242,0.0,0.0,0.0,0.0,0.0,782500000,0.261981,0.796117,adcirc_og,[Loop@0x5e4ad5 in for__ignore_space],[Unknown],0x5e4ad5
[Loop@0x655e8d in cvtas_t_to_a],0.098230,0.098230,0.0,0.098230,0.0,0.0,0.0,0.0,0.0,875000000,0.282857,1.010204,adcirc_og,[Loop@0x655e8d in cvtas_t_to_a],[Unknown],0x655e8d
[Loop at line 683 in neighb],0.094221,0.094221,0.0,0.094221,0.0,0.0,0.0,0.0,0.0,847500000,0.309735,1.117021,adcirc_og,[Loop at line 683 in neighb],adcirc.F,0x5760e6
[Loop@0x5e4a85 in for__ignore_space],0.091214,0.091214,0.0,0.091214,0.0,0.0,0.0,0.0,0.0,702500000,0.387900,1.197802,adcirc_og,[Loop@0x5e4a85 in for__ignore_space],[Unknown],0x5e4a85
[Loop at line 250 in adcirc_init],0.087204,0.087204,0.0,0.087204,0.0,0.0,0.0,0.0,0.0,162500000,1.261538,0.942529,adcirc_og,[Loop at line 250 in adcirc_init],adcirc.F,0x577916
[Loop at line 4367 in gwce_new],0.085200,0.085200,0.0,0.085200,0.0,0.0,0.0,0.0,0.0,327500000,0.641221,0.988235,adcirc_og,[Loop at line 4367 in gwce_new],timestep.F,0x4c4ad7
[Loop at line 4520 in gwce_new],0.084197,0.084197,0.0,0.084197,0.0,0.0,0.0,0.0,0.0,82500000,2.909091,1.142857,adcirc_og,[Loop at line 4520 in gwce_new],timestep.F,0x4c500b
[Loop at line 2658 in read_input],0.078183,0.078183,0.0,0.078183,0.0,0.0,0.0,0.0,0.0,795000000,0.317610,1.294872,adcirc_og,[Loop at line 2658 in read_input],read_input.F,0x548eab
[Loop at line 694 in kdtree2_create],0.076179,0.076179,0.0,0.076179,0.0,0.0,0.0,0.0,0.0,137500000,1.327273,0.960526,adcirc_og,[Loop at line 694 in kdtree2_create],kdtree2.F,0x50a07c
[Loop at line 4524 in gwce_new],0.065153,0.065153,0.0,0.065153,0.0,0.0,0.0,0.0,0.0,60000000,3.083333,1.138462,adcirc_og,[Loop at line 4524 in gwce_new],timestep.F,0x4c5135
[Loop at line 250 in adcirc_init],0.059139,0.059139,0.0,0.059139,0.0,0.0,0.0,0.0,0.0,95000000,1.631579,1.050847,adcirc_og,[Loop at line 250 in adcirc_init],adcirc.F,0x5776b7
[Loop at line 976 in spread_in_coordinate],0.059139,0.059139,0.0,0.059139,0.0,0.0,0.0,0.0,0.0,130000000,0.980769,0.864407,adcirc_og,[Loop at line 976 in spread_in_coordinate],kdtree2.F,0x50a990
[Loop@0x5c0eb0 in for__acquire_lun],0.059139,0.059139,0.0,0.059139,0.0,0.0,0.0,0.0,0.0,172500000,1.159420,1.355932,adcirc_og,[Loop@0x5c0eb0 in for__acquire_lun],[Unknown],0x5c0eb0
[Loop at line 2265 in read_input],0.053125,0.053125,0.0,0.053125,0.0,0.0,0.0,0.0,0.0,337500000,0.318519,0.811321,adcirc_og,[Loop at line 2265 in read_input],read_input.F,0x559b6e
[Loop@0x676fa2 in _intel_fast_memset],0.053125,0.053125,0.0,0.053125,0.0,0.0,0.0,0.0,0.0,487500000,0.317949,1.169811,adcirc_og,[Loop@0x676fa2 in _intel_fast_memset],[Unknown],0x676fa2
[Loop at line 2619 in read_input],0.049115,0.049115,0.0,0.049115,0.0,0.0,0.0,0.0,0.0,372500000,0.268456,0.816327,adcirc_og,[Loop at line 2619 in read_input],read_input.F,0x5584d4
[Loop at line 781 in build_tree_for_range],0.045106,0.045106,0.0,0.045106,0.0,0.0,0.0,0.0,0.0,127500000,0.686275,0.777778,adcirc_og,[Loop at line 781 in build_tree_for_range],kdtree2.F,0x50abf0
[Loop at line 976 in spread_in_coordinate],0.043101,0.043101,0.0,0.043101,0.0,0.0,0.0,0.0,0.0,202500000,0.530864,1.000000,adcirc_og,[Loop at line 976 in spread_in_coordinate],kdtree2.F,0x50a316
[Loop at line 681 in neighb],0.041096,0.041096,0.0,0.041096,0.0,0.0,0.0,0.0,0.0,300000000,0.183333,0.536585,adcirc_og,[Loop at line 681 in neighb],adcirc.F,0x5760c6
[Loop@0x7d441 in _int_malloc],0.040094,0.040094,0.0,0.040094,0.0,0.0,0.0,0.0,0.0,412500000,0.242424,1.000000,libc-2.17.so,[Loop@0x7d441 in _int_malloc],[Unknown],0x7d441
[Loop at line 650 in neighb],0.039092,0.039092,0.0,0.039092,0.0,0.0,0.0,0.0,0.0,132500000,0.735849,1.000000,adcirc_og,[Loop at line 650 in neighb],adcirc.F,0x575d9b
[Loop at line 761 in build_tree_for_range],0.039092,0.039092,0.0,0.039092,0.0,0.0,0.0,0.0,0.0,72500000,1.413793,1.051282,adcirc_og,[Loop at line 761 in build_tree_for_range],kdtree2.F,0x50a8f9
[Loop at line 155 in coldstart],0.035082,0.035082,0.0,0.035082,0.0,0.0,0.0,0.0,0.0,22500000,8.333333,2.142857,adcirc_og,[Loop at line 155 in coldstart],cstart.F,0x5646f6
[Loop@0x655272 in cvtas_t_to_a],0.033078,0.033078,0.0,0.033078,0.0,0.0,0.0,0.0,0.0,210000000,0.452381,1.151515,adcirc_og,[Loop@0x655272 in cvtas_t_to_a],[Unknown],0x655272
[Loop@0x676e22 in _intel_fast_memcpy],0.033078,0.033078,0.0,0.033078,0.0,0.0,0.0,0.0,0.0,137500000,0.345455,0.575758,adcirc_og,[Loop@0x676e22 in _intel_fast_memcpy],[Unknown],0x676e22
[Loop at line 630 in neighb],0.030070,0.030070,0.0,0.030070,0.0,0.0,0.0,0.0,0.0,97500000,0.948718,1.233333,adcirc_og,[Loop at line 630 in neighb],adcirc.F,0x575c49
[Loop at line 693 in kdtree2_create],0.030070,0.030070,0.0,0.030070,0.0,0.0,0.0,0.0,0.0,290000000,0.318966,1.233333,adcirc_og,[Loop at line 693 in kdtree2_create],kdtree2.F,0x509f9b
[Loop@0x676d3b in _intel_fast_memcmp],0.028066,0.028066,0.0,0.028066,0.0,0.0,0.0,0.0,0.0,212500000,0.247059,0.750000,adcirc_og,[Loop@0x676d3b in _intel_fast_memcmp],[Unknown],0x676d3b
[Loop at line 701 in neighb],0.026061,0.026061,0.0,0.026061,0.0,0.0,0.0,0.0,0.0,167500000,0.268657,0.692308,adcirc_og,[Loop at line 701 in neighb],adcirc.F,0x5762bf
[Loop@0x60a5a7 in for_write_seq_fmt],0.024056,0.024056,0.0,0.024056,0.0,0.0,0.0,0.0,0.0,287500000,0.208696,1.000000,adcirc_og,[Loop@0x60a5a7 in for_write_seq_fmt],[Unknown],0x60a5a7
[Loop@0x5e4b13 in for__ignore_space],0.023054,0.023054,0.0,0.023054,0.0,0.0,0.0,0.0,0.0,115000000,0.565217,1.130435,adcirc_og,[Loop@0x5e4b13 in for__ignore_space],[Unknown],0x5e4b13
[Loop at line 608 in neighb],0.022052,0.022052,0.0,0.022052,0.0,0.0,0.0,0.0,0.0,105000000,0.500000,0.954545,adcirc_og,[Loop at line 608 in neighb],adcirc.F,0x5759e2
[Loop at line 611 in neighb],0.020047,0.020047,0.0,0.020047,0.0,0.0,0.0,0.0,0.0,120000000,0.479167,1.150000,adcirc_og,[Loop at line 611 in neighb],adcirc.F,0x575a22
[Loop at line 701 in neighb],0.019045,0.019045,0.0,0.019045,0.0,0.0,0.0,0.0,0.0,57500000,0.956522,1.157895,adcirc_og,[Loop at line 701 in neighb],adcirc.F,0x57637f
[Loop@0x7d70f in _int_malloc],0.019045,0.019045,0.0,0.019045,0.0,0.0,0.0,0.0,0.0,125000000,0.180000,0.473684,libc-2.17.so,[Loop@0x7d70f in _int_malloc],[Unknown],0x7d70f
[Loop at line 284 in coldstart],0.018042,0.018042,0.0,0.018042,0.0,0.0,0.0,0.0,0.0,10000000,4.500000,1.000000,adcirc_og,[Loop at line 284 in coldstart],cstart.F,0x565364
[Loop at line 640 in neighb],0.018042,0.018042,0.0,0.018042,0.0,0.0,0.0,0.0,0.0,80000000,0.375000,0.666667,adcirc_og,[Loop at line 640 in neighb],adcirc.F,0x575cf4
[Loop at line 2439 in read_input],0.017040,0.017040,0.0,0.017040,0.0,0.0,0.0,0.0,0.0,62500000,0.680000,1.000000,adcirc_og,[Loop at line 2439 in read_input],read_input.F,0x5486a3
[Loop at line 665 in neighb],0.017040,0.017040,0.0,0.017040,0.0,0.0,0.0,0.0,0.0,152500000,0.213115,0.764706,adcirc_og,[Loop at line 665 in neighb],adcirc.F,0x575ea7
[Loop at line 896 in select_on_coordinate_value],0.017040,0.017040,0.0,0.017040,0.0,0.0,0.0,0.0,0.0,82500000,0.515152,1.000000,adcirc_og,[Loop at line 896 in select_on_coordinate_value],kdtree2.F,0x508f12
[Loop@0x5e4b0a in for__ignore_space],0.017040,0.017040,0.0,0.017040,0.0,0.0,0.0,0.0,0.0,175000000,0.271429,1.117647,adcirc_og,[Loop@0x5e4b0a in for__ignore_space],[Unknown],0x5e4b0a
[Loop at line 493 in timestep],0.015035,0.015035,0.0,0.015035,0.0,0.0,0.0,0.0,0.0,22500000,1.888889,1.133333,adcirc_og,[Loop at line 493 in timestep],timestep.F,0x4a77e5
[Loop at line 812 in build_tree_for_range],0.015035,0.015035,0.0,0.015035,0.0,0.0,0.0,0.0,0.0,35000000,1.071429,1.000000,adcirc_og,[Loop at line 812 in build_tree_for_range],kdtree2.F,0x508c84
[Loop at line 243 in adcirc_init],0.012028,0.012028,0.0,0.012028,0.0,0.0,0.0,0.0,0.0,5000000,3.500000,0.583333,adcirc_og,[Loop at line 243 in adcirc_init],adcirc.F,0x577360
[Loop at line 694 in kdtree2_create],0.012028,0.012028,0.0,0.012028,0.0,0.0,0.0,0.0,0.0,72500000,0.241379,0.583333,adcirc_og,[Loop at line 694 in kdtree2_create],kdtree2.F,0x50a15c
[Loop@0x656431 in cvtas_t_to_a],0.011026,0.011026,0.0,0.011026,0.0,0.0,0.0,0.0,0.0,47500000,0.368421,0.636364,adcirc_og,[Loop@0x656431 in cvtas_t_to_a],[Unknown],0x656431
[Loop at line 155 in coldstart],0.008019,0.008019,0.0,0.008019,0.0,0.0,0.0,0.0,0.0,50000000,0.350000,0.875000,adcirc_og,[Loop at line 155 in coldstart],cstart.F,0x564a13
[Loop at line 701 in neighb],0.008019,0.008019,0.0,0.008019,0.0,0.0,0.0,0.0,0.0,52500000,0.619048,1.625000,adcirc_og,[Loop at line 701 in neighb],adcirc.F,0x576320
[Loop at line 795 in build_tree_for_range],0.007016,0.007016,0.0,0.007016,0.0,0.0,0.0,0.0,0.0,32500000,0.307692,0.571429,adcirc_og,[Loop at line 795 in build_tree_for_range],kdtree2.F,0x50ad20
[Loop@0x64cb7e in cvtas_a_to_t],0.007016,0.007016,0.0,0.007016,0.0,0.0,0.0,0.0,0.0,15000000,0.333333,0.285714,adcirc_og,[Loop@0x64cb7e in cvtas_a_to_t],[Unknown],0x64cb7e
[Loop at line 3738 in gwce_new],0.006014,0.006014,0.0,0.006014,0.0,0.0,0.0,0.0,0.0,17500000,0.857143,1.000000,adcirc_og,[Loop at line 3738 in gwce_new],timestep.F,0x4be03c
